sbti_id;company_name
40012522;Castellum AB
40013188;Castlemead Insurance Brokers
40006968;Castrén & Snellman Attorneys Ltd
40012804;Catalent, Inc.
40005469;Catena AB
40002676;Cathay Financial Holding Co., Ltd
40015959;Caverion Corporation
40007341;CBCL Limited
40005539;CBRE
40014605;CCL Industries, Inc.
40012289;CECONOMY AG
40006583;Celestica
40007798;CELLNEX TELECOM S.A.
40001726;Celonis
40013402;CELSA
40003125;Celxpert Energy Corporation
40011461;CEMAsys.com AS
40009917;Cement Australia Pty Ltd
40003044;Cementir Holding N.V.
40011155;CEMENTOS ARGOS
40010989;CEMEX, S.A.B de C.V.
40003564;Cemminerals
40004248;CERATIZIT S.A.
40008035;Cerba Healthcare
40001993;Cermaq Group
40016006;CES Consulting Engineers Salzgitter GmbH
40000303;CEWE Stiftung & Co. KGaA
40004418;CEZ Group
40009382;CGI IT UK Ltd
40008010;CH&CO CATERING GROUP LIMITED
40000315;Chaity Composite Ltd
40004818;CHALCO Ruimin Co., Ltd.
40001774;Chambers Federation
40015321;CHANEL
40001978;Chang Hwa Commercial Bank, Ltd
40004825;Changzhou New Wide Knitting & Dyeing Co., Ltd.
40004726;Changzhou Wuitu Smart Technology Co.,Ltd.
40009942;Channel Four Television Corporation
40002882;Charles Komar & Sons
40001945;Charles River Laboratories, Inc.
40011679;Charles Taylor
40015995;Charlie Bigham's
40015923;Charoen Pokphand Foods Public Company Limited
40002217;Charoen Pokphand Group Co., Ltd.
40002640;Chemisches Laboratorium Dr. Kurt Richter GmbH
40004085;Chemonics International
40008400;Cheng Uei Precision Industry Co., Ltd (Foxlink)
40001603;Chevron Traffic Management Limited.
40007389;Chicony Electronics Co. Ltd.
40003524;Chicony Power Technology Co., Ltd.
40002514;Chiesi Farmaceutici S.p.A.
40006254;Chilexpress S.A.
40006965;Chime Communications
40002703;CHIMEI CORPORATION
40015376;China Airlines
40017949;KGI Financial Holding Co., Ltd.
40000230;China Shengmu Organic Milk Limited
40005060;Chinachem Group
40015333;CHINALCO-SWA Co.,Ltd
40003728;Chindata Group
40011261;Chipotle Mexican Grill, Inc.
40005536;Chiquita Brands International Sàrl
40011172;CHIRON Group SE
40002478;Chocoladefabriken Lindt & Sprüngli AG
40013473;Choice Properties REIT
40014202;Chongqing BOE Optoelectronics Technology Co., Ltd
40005866;Chopard Holding SA
40004177;TDK Corporation
40013816;Chorus New Zealand Limited
40003307;Chr. Hansen A/S
40000641;Christie's International plc
40007068;CHS Agency
40004205;CHT Group
40002638;CHUBU TEPRO CO.,LTD
40006015;Chug, Inc
40013097;Chugai Pharmaceutical Co., Ltd.
40005353;Chuko Electric Co., Ltd.
40007211;Chung Hwa Pulp Corporation
40004022;Chunghwa Telecom Co., Ltd.
40001594;Church & Dwight Co. Inc.
40013597;Churchill Contract Services Group Holdings Limited
40013616;ChuSanRen (Central Japan Industries Association)
40006230;chutex international CO.,LTD.
40001901;CIE Automotive
40000980;QEMETICA S.A.
40000064;Ciena Corporation
40011507;CIeNET
40004072;Cikautxo
40006024;Cimpor-Indústria de Cimentos, S.A.
40003462;Çimsa Çimento Sanayi ve Ticaret A.S.
40013885;Cisco Systems, Inc.
40013901;The Citation Group
40009238;CITIZEN WATCH CO., LTD.
40007056;Citrix Systems, Inc.
40014195;City Developments Limited
40011708;City Facilities Management Holdings Ltd (UK)
40012581;Citycon Oyj
40010215;CityFibre Limited
40011492;CJCHT Groups
40009110;CK Hutchison Group Telecom Holdings Limited
40003378;Clariant AG
40004913;Clario Holdings, Inc
40011407;Clarivate, PLC
40004608;Clarke Telecom
40009059;Clarke Willmott LLP
40015705;Clas Ohlson AB (publ)
40015997;Classic Fashion Apparel Industry Ltd. Co.
40002790;Clayco
40008711;CLAYENS NP
40000688;Clays Ltd.
40014553;Clear Channel International Holdings BV
40000529;Clear Insurance Management Ltd.
40012643;Cleary Gottlieb Steen & Hamilton LLP
40006339;Clever
40000543;Clif Bar & Company
40011790;Clifford Chance LLP
40013806;CLIMACT
40001147;ClimatePartner GmbH
40000149;Clipper Logistics Plc
40014668;Cloetta AB
40005293;CloudBuy Limited
40012987;CLP Holdings Limited
40005093;CLS Holdings PLC
40010978;Clyde & Co LLP
40006987;CMA CGM S.A.
40016110;CMPC
40003341;CMS Cameron McKenna Nabarro Olswang LLP
40007405;CNH Industrial N.V.
40010903;CNP Assurances
40006052;CO2nnsulting Limited
40008671;Coats Group plc
40003837;Cobalt Fashion Holding Limited
40013186;COBANA GmbH & Co. KG
40006773;Coca-Cola Europacific Partners
40002296;Coca-Cola FEMSA
40014084;Coca-Cola HBC (Hellenic Bottling Company) AG
40004145;Cofinimmo
40000095;COFRA Holding AG
40012676;Cogeco Inc.
40009441;Cognizant Technology Solutions Corporation
40011794;Coillte CGA
40005996;COLAS Ltd
40011936;COLAS SA
40013763;Colgate Palmolive Company
40007636;Colisée Group
40014987;ColliCare Logistics AS
40007630;Colliers International
40003373;Coloplast A/S
40010322;Colruyt Group
40005636;Colt Group Holdings Limited
40002165;Columbia Garments Ltd.
40003756;Comany Inc.
40005912;ComBio Energia S.A.
40005901;Comcast
40008779;ComfortDelGro Corporation Limited
40006906;Commercial Corporate Services Limited
40003752;Commercial International Bank Egypt (SAE) CIB
40012365;Commerzbank AG
40000825;Common keiso Ltd.
40006842;CommonWealth Partners
40004918;Communisis Limited
40003879;Community Services.net Pty Ltd (CSnet)
40015538;Compagnie Financière Richemont SA
40002375;Compagnie Fruitière
40012599;COMPAL ELECTRONICS, INC.
40012172;EBP Schweiz AG
40014137;Companhia Brasileira de Aluminio
40008278;Companhia Energética de Minas Gerais - Cemig
40014244;Companhia Paranaense de Energia - COPEL
40014434;COMPAÑÍA HULERA TORNEL SA DE CV., MEXICO
40013640;Compass Group Nederland Holding B.V
40011990;Compass Group PLC
40002129;Compass Group UK&I
40012017;Computacenter PLC
40005573;COMSYS Holdings Corporation
40005332;Comvita Limited
40008469;Conagra Brands, Inc.
40015679;Concentrix Corporation
40006902;Condé Nast
40010974;Connectria, Inc.
40013862;Consid AB
40007015;Consilient Health
40003792;Consolidated Property Services (Australia) Pty Ltd
40010739;CONSOLIS GROUP SAS
40011910;Constantia Flexibles International GmbH
40004240;Construction Marine Ltd
40011454;Consum
40011450;Contact Energy
40006415;Content Chemistry Ltd
40011737;Continental
40014980;Contour Design Nordic A/S
40001563;Contraf-Nicotex-Tobacco GmbH (CNT)
40006408;Convatec Group PLC
40011980;Conversio
40008219;Convoy
40005369;Coolfinity International B.V.
40014022;Coop Sverige AB
40001208;Coop-Gruppe Genossenschaft
40014873;Coor Service Management Holding AB
40010957;Copart UK Ltd
40003911;Copps Industries, Inc.
40006401;Corbion
40013546;Corden Pharma
40000178;CORDM
40004799;Coretronic Corporation
40012968;Corialis
40010002;Corning Incorporated
40004871;Corporacion Favorita C.A.
40006471;Corteva Agriscience
40009257;Corvaglia Closures Eschlikon AG
40011946;COSCO SHIPPING LOGISTICS(CHONGQING) CO.,LTD
40007882;Cosmosol S.r.l.
40013432;cosnova beauty GmbH
40000630;Costa Coffee
40003609;Costain Group Plc
40002299;Coster Tecnologie Speciali S.p.A.
40007318;Cosun Beet Company
40008893;Coty Inc.
40009793;Country Style Foods Ltd
40006538;Countryside Properties
40013498;Coupa Software
40008639;Coveris S.A
40009812;Covivio
40005456;COWI Holding A/S
40015901;CP ALL Public Company Limited
40010389;CPC Project Services Limited
40015637;CPI Property Group S.A.
40004638;CR3-Kaffeeveredelung M. Hermsen GmbH
40012686;Cranial Technologies
40000858;Cranswick plc
40001431;Crayon Group Holding ASA
40008907;Craze
40010128;Creative Design Ltd.
40012802;Credit Agricole
40012015;Credit Suisse Group
40015614;Crescent Bahuman Limited (CBL)
40007872;Crest Lifts Ltd
40015124;Crest Nicholson plc
40003836;CRH plc
40009617;Criotec, S.A. de C.V.
40010407;Cristal Union
40011429;Critical Start, Inc.
40005428;Croda International Plc
40013710;CRONIMET Holding GmbH
40004653;Crowe U.K. LLP
40008448;Crowley Maritime Corporation
40007549;Crown Holdings, Inc
40014675;ERG spa
40005048;Crystal Claire Cosmetics Inc.
40000811;Crystal International Group Limited
40005090;CSX Corporation
40011738;CT Engineering Group
40009748;CTBC Financial Holding Co., Ltd.
40013678;CTCI Corporation
40013560;CTEK AB
40011165;Essinge Rail AB
40015742;CTT - Correios de Portugal SA
40005946;Cultivo Land PBC
40010401;Cummins
40016620;Cundall Johnston and Partners LLP
40000942;Currys plc
40010311;Cushman & Wakefield
40003511;CV De Bandt Advocaten – Avocats Attorneys Rechtsanwalte
40001943;CVENT Inc.
40015440;CVS Health
40012389;CWT
40015675;Cybercom Group AB
40010417;Cymmetrik (Shenzhen) Printing Co., Ltd.
40015192;CyrusOne Inc.
40001137;Cytel Inc.
40011867;d-fine
40002171;D'decor Home Fabrics Pvt Ltd
40014752;D'Ieteren Automotive
40008252;D'Ieteren Group
40010726;DAI Global LLC
40011550;Dai Nippon Printing Co., Ltd.
40002169;DAIDO TRADING CO.,LTD
40013042;Daiichi Sankyo Co., Ltd.
40000272;DAIKEN CORPORATION
40011578;DaikoSeisakusyo Inc.
40012602;Dairy Farmers of America, Inc.
40013298;Dairygold Food Ingredients UK Ltd.
40007846;Daiseki Co., Ltd.
40005908;Daito Trust Construction Co., Ltd.
40001829;Daitomiunyu Co.Ltd.
40014908;Daiwa House Industry Co., Ltd.
40013860;Daiwa House REIT Investment Corporation
40003314;Daiwatech Co., Ltd.
40009007;Dalberg
40005707;Dalmia Bharat Limited
40004790;Daming Heavy Industry Co., Ltd
40004767;Dana Incorporated
40014952;Dana Lim A/S
40002231;Danæg Holding A/S
40013548;Danfoss
40000356;Danieli Group
40011220;Danish Crown A/S
40002909;Danoffice IT
40005566;Danone
40014003;Danske Bank
40011604;DARFON Electronics Corp.
40012673;Darktrace plc
40003422;Darling Ingredients Inc.
40006104;Dassault Systemes
40004595;Data Communications Management Ltd.
40013791;Data4 services
40011983;Datagraphic
40010496;Datatec Limited
40013898;David Brown Santasalo
40000545;Davidson Consulting
40007821;Davies Group
40008710;Davines S.p.A.
40006011;DaVita
40007298;Dawn Farm Foods Ltd.
40010857;Dawn Meats Group UC
40001968;Daxner & Merl GmbH
40013593;DAYDO CO., LTD.
40009659;DB Cargo (UK) Limited
40004404;dbramante1928 ApS.
40000172;De Beers Group
40014413;De La Rue plc
40015016;De-Metal a.s.
40002081;Decathlon
40002339;Deceuninck
40004575;Dechra Topco Limited
40013855;Deckers Brands
40008171;Decor (Suzhou) Co.,Ltd
40000363;Deere & Company
40004943;Definity Financial Corporation
40014846;Dekkers International
40004883;DEKRA SE
40002273;Del Monte Foods, Inc.
40000929;DELETE Finland Oy
40010254;DELFINGEN
40002483;delfortgroup AG
40011011;Delivery Hero SE
40003670;Dell Technologies
40012332;Della Toffola Group
40009509;Dellner Couplers Group
40005170;Delmar International Inc
40009116;Deloitte (Deloitte Global and Deloitte member firms)
40009160;Delphi Technologies
40006584;Delta Air Lines
40005508;Delta Capita Group
40002234;Delta Carbon
40010270;Delta Display Limited
40015772;Delta Electronics Inc.
40015367;Delta-Simons Environmental Consultants Limited
40011563;Demant A/S
40015551;Demcointer
40002288;Denim-E (Pvt.) Limited.
40011190;denkstatt GmbH
40013325;Denner AG
40009869;DentalXChange
40008508;Dentons
40004470;Dentsu Group Inc.
40003001;Dentsu International
40008466;Derwent London Plc
40001204;Desigual
40011051;Desjardins Group
40009799;deSter
40011960;Destia Oy
40002000;Deuman
40004921;Deutsche Bahn AG
40011678;Deutsche Börse AG
40006144;Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH (GIZ)
40007925;DHL Group
40003668;Deutsche Telekom AG
40006971;Develey Polska Sp. z o.o.
40013414;Devgiri Group
40007706;Devo, Inc
40015227;ASN Bank N.V.
40000703;Devoteam SAS
40006149;Devro Ltd
40001732;Dexus
40000228;DFI Retail Group Holdings Limited
40009319;DFS Furniture PLC
40000570;DGB FINANCIAL GROUP
40013558;Di Luca & Di Luca AB
40000968;Diab International AB
40006920;Diageo Plc
40015761;Dialight Plc
40001798;DIAM
40013508;Diamond Energy Pty Ltd.
40001881;DIC Corporation
40008983;dmw – die mietwäsche
40012612;Digital Edge (Singapore) Holdings Pte. Ltd.
40015781;DIGITAL GRID Corporation
40001399;Digital Realty
40009470;Digital Space Group Limited
40015044;DigitalBridge
40000294;Dilmah Ceylon Tea Company PLC
40008478;DIN HAN ENTERPRISE CO., LTD
40011659;DIN LING GARMENT CO., LTD
40008890;Din Sen Viet Nam Enterprise Co., LTD
40013663;Diös Fastigheter
40008340;Diploma PLC
40005799;Direct Line Insurance Group plc
40004479;Direct Wines
40000472;discoverIE Group plc
40012292;Ditrolic Energy Holdings Sdn. Bhd
40013436;Diversey
40000756;DK Company A/S
40001455;DKV SEGUROS Y REASEGUROS S.A.E.
40007295;DLA Piper International
40002074;DLG Group
40007277;DMG MORI AKTIENGESELLSCHAFT
40006929;DMG Mori Co., Ltd.
40012696;DMK Deutsches Milchkontor GmbH
40001401;DNV AS
40008566;DO & CO AG
40001596;DocuSign
40008250;Dôen
40007058;Döhler Group SE
40015823;Dolby Laboratories, Inc.
40005926;Domino's Pizza Enterprises Ltd
40002464;Domino's Pizza Group plc
40011162;Domino’s Pizza, Inc.
40012684;Don't Cry Wolf Limited
40009950;Dongguan city O.T. Composite
40004164;Dongguan Fast Grow Industrial Company Limited
40006791;DONGGUAN KENNEX CERAMIC LTD.
40005781;Dongguan NVT Technology Co.,Ltd.
40011484;Dongguan Well Shin Electronic Products Co., Ltd
40014974;Dorada Foods
40007351;dormakaba
40014111;Dott
40001498;Dover Corporation
40011133;DOVISTA A/S
40000417;Downer EDI Limited
40005448;DP World FZE
40012776;Dr. BABOR GmbH & Co. KG
40004877;Dr. Ing. h.c. F. Porsche AG
40007121;Dr. Otto Suwelack Nachf. GmbH&Co.KG
40000084;GKN Automotive
40004447;Dr.Martens plc
40012208;Drees & Sommer
40000436;Drop Inc.
40005809;DRT (A Company of the Firmenich Group)
40008648;Drylock Technologies NV
40004538;DS Smith
40000087;DSB
40013214;DSV A / S
40006830;DT Global
40005086;DTS CORPORATION
40014371;Dufry International AG
40008759;Duke Realty
40010968;Dunelm Group PLC
40005577;Duni Group
40013737;Dunlop Protective Footwear B.V.
40001855;Dura Vermeer Groep N.V.
40000347;Dürr Aktiengesellschaft
40012066;Dutch Flower Group
40011591;Goodman Group
40011597;DWF
40002156;DWS Group GmbH & Co. KGaA
40003010;DXC Technology
40003400;Dycem
40013055;Dyer & Butler
40009866;Dynapack Asia Pte Ltd
40007110;Dynapack Electronic Technology (Suzhou) Co., Ltd.
40015106;E Ink Holdings Inc.
40009011;e-hoch-3 eco impact experts GmbH & Co. KG
40007704;E-Konzal Co., Ltd
40005023;E・J Holdings Inc.
40011572;e.l.f. Beauty
40011228;E.ON SE
40011577;E.SUN Financial Holding Co., Ltd.
40001150;The Earls Court Development Company
40002482;Earth Matters APS / Living Flowers
40005756;Eastman Exports Global Clothing Private Limited
40015711;easyJet plc
40010794;Eaton
40003430;eBay Inc.
40003063;Echosens SA
40010632;Eckes-Granini Group GmbH
40004759;Eco Plan Co., Ltd.
40008525;Eco Style Co., Ltd.
40003605;ECO WORKS co.,ltd.
40004620;ECOALF RECYCLED FABRICS S.L.
40008610;Ecolab Inc.
40014623;Ecolean
40002257;ECOM Agroindustrial Corp Ltd
40011016;ecominami co., ltd.
40005789;ECONOMIC-LEGAL RESEARCH INSTITUTE (KEIZAI-HOUREI KENKYUKAI)
40008571;Ecora Resources PLC
40002384;ECOS
40003646;EcoVadis
40015728;ECS Corporate NV
40003782;Eddie Stobart
40009855;EDEKA ZENTRALE Stiftung &Co.KG (Netto Marken-Discount Stiftung & Co. KG, BUDNI Handels & Service GmbH)
40002345;Edelman
40002556;Edelmann Group
40002576;Edenred SE
40009225;EDF Group
40013141;Edgard & Cooper
40005687;EDGE
40011195;Edge Chile
40011480;Edge Environment Pty Ltd
40006484;EDOA Corp
40005386;EDP, S.A.
40010526;EDP Energias do Brasil S.A.
40006807;Edwards Lifesciences
40012250;Efacec Power Solutions, SGPS, S.A.
40009448;Efficold
40009179;EFG EUROPEAN FURNITURE GROUP LTD
40011494;EFL
40008989;Ege Carpets
40011278;EGISS
40015824;eGroup Holding GmbH
40006420;Eiffage
40014610;EILEEN FISHER
40004093;Einar Mattsson AB
40000874;EirGrid Group
40006438;Eisai Co., Ltd.
40012036;Eisai Europe Limited
40013779;EISHIRO KAWARA CO., LTD.
40002451;EIZO Corporation
40008011;Lipton Teas and Infusions B.V.
40015774;Ekoten Tekstil Sanayi ve Ticaret A.S.
40008700;Eland Cables Limited
40001061;Elecon Engineering Co. Ltd
40005295;Electricity North West Ltd
40015226;Electricity Supply Board (ESB)
40003596;Electro Aço Altona S.A.
40005360;ELECTRO DEPOT
40010661;RS Group plc
40004265;Electrolux Group
40001220;Elekta AB
40013652;Elektro-Isola A/S
40004583;Element Materials Technology
40002986;Elementis
40001251;Elements
40011502;Elenia Oy and Elenia Verkko Oyj
40011286;Elevate Textiles, Inc.
40012170;Elia Group
40010888;ELIS SA
40003791;Elisa Corporation
40003917;Ella's Kitchen (Brands) Limited
40009422;Ellerhold Oldenburg GmbH
40010275;EllisDon Corporation
40006066;Elma Electronic
40006186;Elopak ASA
40015539;ELSEWEDY ELECTRIC
40006442;Eltel AB
40002992;emagine
40000513;Emblem Solutions LLC
40000362;Embotelladoras Bolivianas Unidas S.A.
40005998;Embracer Group AB
40010518;EMCOR Group, Inc.
40012996;Emerson Electric Co.
40011558;EMINLAGA S.R.L. - Mamut
40003809;Emira Property Fund Ltd
40013760;EMIRATES TELECOMMUNICATIONS GROUP COMPANY PJSC (ETISALAT GROUP, e&)
40000398;Emmi Group
40015810;Emperor Design Consultants Limited
40011088;Empire Company Limited and Sobeys Inc.
40014128;Empire State Realty Trust, Inc.
40011499;Emtec Group
40008114;En+ Group
40009743;Enav Group
40011391;EnBW Energie Baden-Württemberg AG
40006463;Encon NV
40009716;Endava plc
40011476;Endress+Hauser AG
40015056;ENECLOUD, Inc.
40011859;ENEIDA.IO
40001610;Enel SpA
40006546;Energetics Pty Ltd
40006185;Energia Group
40001502;Energise Ltd
40004302;Energy Solution Japan Co., Ltd.
40003566;EnerKey Oy
40012063;ENERLIS
40005836;engcon AB
40009261;Engelhardt-Druck GmbH
40002366;ENGIE
40003255;Ensinger GmbH
40004888;ENTAIN PLC
40011400;Envases Europe
40013340;Envases Universales de México
40006827;Univers
40007504;Envision Group
40010859;Envu
40015465;EPAL - Empresa Portugesa das Aguas Livres, S.A.
40005351;EPAM Systems, Inc.
40002519;Epiroc AB
40005022;EPL Ltd.
40013497;EQT AB Group
40003450;EQUANS UK & IRELAND
40001077;Equiniti Group Limited
40005547;Equinix, Inc.
40011326;EQUIPOS MÓVILES DE CAMPAÑA ARPA
40006199;Equity Residential
40008224;ERAMET
40013304;Erevista Inc
40008290;Ergonomic Solutions Manufacturing A/S
40010292;ERI
40013211;Eric Wright Water Ltd
40009166;Ericsson Group
